FID,Shape *,KEYFIELD1,CALYEAR,CRASHNUM,CASENUMBER,AGENCY,DISTRICT,DOTCOUNTY,CRASHDATE,CRASHTIME,DAYOFWEEK,DHSCNTYCTY,TOWNNAME,INTOWNFLAG,ONROADNAME,INROADNAME,REFDIST,REFMEAS,REFDIRECT,ROADWAYID,LOCMILEPT,LOCNODE,SRROUTEID,USROUTEID,SIDEOFROAD,CRASHLANE,ROADCATGRY,SKIDNUMBER,SKIDTESTDT,RCIFEDHWY,RCIFUNCLAS,RCIACC,RCIPLACECD,RCILANDUSE,RCISURFWTH,RCISLDTYP1,RCISLDTYP2,RCISLDTYP3,RCISLDWTH1,RCISLDWTH2,RCISLDWTH3,RCIMEDWDTH,RCIAADT,RCIAVGTFCT,RCIHZDGCRV,RCIMAXSPD,RCITYPPARK,HIGHESTINJ,CRSHALCDRG,SITELOCA,LIGHTCOND,WEATHCOND,RDSURFCOND,DIV_UNDIV,TRAFCNTL1,TRAFCNTL2,CNTOFLANES,RDSURFTYPE,ROADCOND1,ROADCOND2,VISIBLTY1,VISIBLTY2,CRSHEVENT1,CRSHCAUSE1,CNTOFINJ,CNTOFFATL,CNTOFSVINJ,CNTOFPEDES,CNTOFDRVRS,CNTOFCYCLS,CNTOFVEH,CNTOFPERS,CNTNONTFTL,TOTCRSHDMG,TOTVEHDMG,TOTOTHRDMG,WORKZONE,FLAG_CMV,FLAG_INT,FL_LANEDEP,FL_AGGRSV,FL_VRU_PED,FL_VRU_BIK,FLELDERPED,FLPED5064,FLPED6569,FLPED7074,FLPED7579,FLPED80UP,FLMINORPED,FLELDERBIK,FLBIK5064,FLBIK6569,FLBIK7074,FLBIK7579,FLBIK80UP,FLMINORBIK,FL_VRU_MOT,FLMOT5064,FLMOT6569,FLMOT7074,FLMOT7579,FLMOT80UP,FL_AR_TEEN,FL_AR_AG,FL_AG5064,FL_AG6569,FL_AG7074,FL_AG7579,FL_AG80UP,FLAG_IMP,FL_IMP_PED,FLAG_DIST,FLAG_MIN,FLNOBTKID,FLNOBTMIN,FLNOBTTEEN,FL_NOBELT,LATITUDE,LONGITUDE,XCOORDINAT,YCOORDINAT,COORDSYS,MAPSOURCE,MAPVERSION,DTPUBLISHE,DTCARXTRCT,DTCOORDXTR,LINESEGID
6070,Point M,2.00977E+12,2009,772205690,FHPE09OFF001399,P,6,87,1/3/2009,1539,6,100,UNINCORPORATED,N,SR 9A,135TH ST NW,0.25,MI,N,87270000,11.073,2268,SR    9A,I    95,L,4,1,34,12/3/2008,5,11,1,1502,4,66,2, , ,10,0,0,20,232000,4.11,0D2400,55,0,1,0,1,1,1,1,1,3,0,0,2,1,0,1,0,3,5,0,0,0,0,2,0,2,2,0,750,750,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.90225,-80.20992,579135.9952,2865096.577,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6071,Point M,2.00977E+12,2009,772205740,FHPE09OFF002398,P,6,87,1/17/2009,1915,6,100,UNINCORPORATED,N,SR 9A,SR 826,1,MI,N,87270000,13.899,2288,SR    9,I    95,L,1,1,39,12/3/2008,5,11,1, ,4,48,1, , ,10,0,0,26,171000,4.11,2D1100,55,0,1,0,1,4,1,1,1,3,0,0,2,1,0,1,0,6,1,0,0,0,0,3,0,3,3,0,3000,3000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.93771,-80.1959,580516.6316,2869032.918,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6126,Point M,2.00977E+12,2009,772188810,FHPE09OFF005941,F,6,87,2/12/2009,1100,4,100,MIAMI,N,SR 9A,95TH ST NW,200,FT,N,87270000,8.345,7812,SR    9A,I    95,L,4,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,8,2,0,24,251000,4.11, ,55,0,2,0,1,1,1,1,1,3,0,0,2,1,0,1,0,1,5,2,0,0,0,2,0,2,6,0,2500,2500,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,25.86281,-80.20816,579338.4719,2860730.306,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6141,Point M,2.00977E+12,2009,772231330,FHPE09OFF022607,F,6,87,5/24/2009,149,7,129,AVENTURA,N,SR 9A,IVES DAIRY RD,1,MI,S,87270000,15.56,2280,SR    9,I    95,M,M,1,39,12/3/2008,5,11,1, ,4,48,1,3, ,10,2,0,36,182500,4.11,D30',55,0,3,0,1,4,3,2,1,1,0,0,2,1,0,1,0,20,2,2,0,0,0,2,0,2,4,0,4500,4500,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.95408,-80.17711,582386.9872,2870857.856,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6155,Point M,2.00977E+12,2009,772226260,FHPE09OFF011253,F,6,87,3/18/2009,1035,3,180,NORTH MIAMI,Y,I 95,125TH ST NW,0.25,MI,N,87270000,10.445,2861,SR    9A,I    95,L,1,1,34,12/3/2008,5,11,1,1502,4,48,1,5, ,10,0,0,24,228000,4.11, ,55,0,1,0,1,1,2,1,1,3,0,0,4,1,0,1,0,1,2,0,0,0,0,2,0,2,2,0,7000,7000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.89318,-80.20932,579201.961,2864092.44,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6218,Point M,2.00977E+12,2009,772216300,FHPE09OFF012717,F,6,87,3/27/2009,1125,5,100,UNINCORPORATED,N,SR 9A,SR 860,0.5,MI,N,87270000,14.9,7904,SR    9,I    95,L,1,1,39,12/3/2008,5,11,1, ,4,48,1,3, ,10,4,0,26,182500,4.11,2D0000,55,0,2,0,1,1,1,1,1,1,0,0,4,1,0,1,0,1,2,1,0,0,0,3,0,3,3,0,8000,8000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.94759,-80.18485,581616.3095,2870133.978,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6257,Point M,2.00977E+12,2009,772233890,FHPE09OFF028633,F,6,87,6/26/2009,403,5,166,MIAMI,Y,I 95,SR 836,0.25,MI,N,87270000,3.67,2818,SR    9A,I    95,L,4,1,36,12/3/2008,5,11,1,1370,4,48,1, , ,10,0,0,14,194000,4.11, ,55,0,3,0,6,4,2,1,1,3,0,0,4,1,0,1,0,1,2,1,0,0,0,2,0,2,2,0,10000,10000,0,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,25.79545,-80.20531,579669.5606,2853272.262,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6263,Point M,2.00977E+12,2009,772234950,FHPE09OFF039944,F,6,87,8/31/2009,809,1,182,NORTH MIAMI BEACH,Y,SR 9A,SR 860,0.2,MI,N,87270000,14.664,2285,SR    9,I    95,L,2,1,39,12/3/2008,5,11,1, ,4,48,1, , ,10,0,0,26,182500,4.11,D30',55,0,1,0,1,1,2,1,1,1,0,0,2,1,0,1,0,1,1,0,0,0,0,4,0,4,4,0,17500,17500,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.94464,-80.1867,581432.6065,2869806.062,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6267,Point M,2.00977E+12,2009,772235970,FHPE09OFF036072,F,6,87,8/9/2009,25,7,100,UNINCORPORATED,N,SR 9A,135TH ST NW,0.25,MI,N,87270000,11.073,2268,SR    9A,I    95,L,5,1,34,12/3/2008,5,11,1,1502,4,66,2, , ,10,0,0,20,232000,4.11,0D2400,55,0,1,0,1,4,1,1,2,3,0,0,4,1,0,1,0,1,2,0,0,0,0,2,0,2,5,0,1000,1000,0,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.90225,-80.20992,579135.9952,2865096.577,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6269,Point M,2.00977E+12,2009,772236330,FHPE09OFF037703,F,6,87,8/18/2009,840,2,166,MIAMI,Y,SR 9A,69TH ST NW,150,FT,N,87270000,7.033,2829,SR    9A,I    95,L,4,1,36,12/3/2008,5,11,1,1370,4,48,1, , ,10,0,0,24,229000,4.11, ,55,0,3,0,1,1,1,1,1,3,0,0,4,1,0,1,0,1,2,1,0,0,0,2,0,2,2,0,500,500,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.84398,-80.20653,579514.8141,2858645.824,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6284,Point M,2.00977E+12,2009,772157770,FHPE09OFF022577,F,6,87,5/23/2009,2215,6,157,MIAMI GARDENS,N,SR 9A,151ST ST NW,1.5,MI,N,87270000,13.345,7827,SR    9A,I    95,L,S,1,39,12/3/2008,5,11,1, ,4,36,1, , ,10,0,0,30,171000,4.11, ,55,0,1,0,1,4,1,1,1,3,0,0,4,1,0,1,0,20,15,0,0,0,0,1,0,1,1,0,100,100,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.93268,-80.20272,579837.2827,2868471.206,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6310,Point M,2.00977E+12,2009,772199660,FHPE09OFF000469,F,6,87,1/4/2009,2240,7,180,NORTH MIAMI,Y,SR 9A,119TH ST NW,150,FT,N,87270000,9.847,7815,SR    9A,I    95,L,1,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,10,0,0,24,228000,4.11, ,55,0,1,0,1,4,3,2,1,1,0,0,2,77,0,1,0,28,77,0,0,0,0,1,0,1,1,0,500,500,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.88453,-80.20895,579245.4518,2863134.844,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6329,Point M,2.00977E+12,2009,772196910,FHPE09OFF007057,F,6,87,2/19/2009,1709,4,100,MIAMI,N,I 95,103RD ST NW,0.5,MI,S,87270000,8.281,7811,SR    9A,I    95,L,2,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,8,2,0,24,251000,4.11, ,55,0,1,0,1,1,1,1,1,3,0,0,2,1,0,1,0,6,5,0,0,0,0,2,0,2,3,0,5000,5000,0,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.86189,-80.20814,579341.498,2860627.809,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6349,Point M,2.00977E+12,2009,772186480,FHPE09OFF008892,F,6,87,3/4/2009,639,3,100,NORTH MIAMI BEACH,N,I 95,SR 91,1,MI,S,87270000,11.386,7899,SR    9A,I    95,L,1,1,34,12/3/2008,5,11,1, ,4,66,1, , ,8,0,0,20,232000,4.11, ,55,0,1,0,1,1,1,1,1,3,0,0,2,1,0,1,0,1,1,0,0,0,0,3,0,3,3,0,2050,2050,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,25.90677,-80.20992,579133.6299,2865598.13,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6351,Point M,2.00977E+12,2009,772188450,FHPE09OFF006121,F,6,87,2/13/2009,1201,5,100,MIAMI,N,SR 9A,SR 112,0.5,MI,N,87270000,5.354,7515,SR    9A,I    95,L,3,1,36,12/3/2008,5,11,1,1370,4,60,1, , ,10,0,0,60,210000,4.11, ,55,0,1,0,1,1,1,1,1,3,0,0,2,1,0,1,0,1,5,0,0,0,0,2,0,2,3,0,4000,4000,0,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.81981,-80.20616,579567.837,2855969.332,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6394,Point M,2.00977E+12,2009,772178470,FHPE09OFF007101,F,6,87,2/19/2009,2255,4,180,NORTH MIAMI,Y,SR 9A,95TH ST NW,150,FT,N,87270000,8.335,7812,SR    9A,I    95,L,3,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,8,2,0,24,251000,4.11, ,55,0,1,0,1,4,1,1,1,1,0,0,4,1,0,1,0,1,1,0,0,0,0,2,0,2,2,0,3000,3000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.86267,-80.20816,579338.9447,2860714.291,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6401,Point M,2.00977E+12,2009,772221240,FHPE09OFF011777,F,6,87,3/21/2009,1502,6,166,MIAMI,Y,SR 9A,125TH ST NW,0.5,MI,N,87270000,10.695,2267,SR    9A,I    95,L,3,1,34,12/3/2008,5,11,1,1502,4,48,1, , ,10,0,0,24,228000,4.11, ,55,0,1,0,1,1,3,2,1,3,0,0,4,1,0,1,0,1,2,0,0,0,0,3,0,3,3,0,8000,8000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.89679,-80.20952,579179.9776,2864492.526,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6439,Point M,2.00977E+12,2009,772215480,FHPE09OFF011427,F,6,87,3/19/2009,958,4,100,MIAMI,N,SR 9A,95TH ST NW,0.1,MI,N,87270000,8.407,2261,SR    9A,I    95,L,3,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,8,2,0,24,251000,4.11, ,55,0,2,0,1,1,2,1,1,1,0,0,4,1,0,1,0,1,2,4,0,0,0,2,0,2,5,0,4000,4000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.86371,-80.20819,579335.5405,2860829.596,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6444,Point M,2.00977E+12,2009,772216490,FHPE09OFF028295,F,6,87,6/23/2009,2200,2,100,UNINCORPORATED,N,SR 9A,SR 860,0.5,MI,N,87270000,14.964,7830,SR    9,I    95,L,4,1,39,12/3/2008,5,11,1, ,4,48,1,3, ,10,2,0,36,182500,4.11,2D0000,55,0,1,0,1,4,2,2,1,1,0,0,2,1,0,1,0,3,5,0,0,0,0,2,0,2,2,0,2600,2600,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,25.94828,-80.18416,581684.4886,2870210.464,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6457,Point M,2.00977E+12,2009,772211370,FHPE09OFF011496,F,6,87,3/19/2009,1644,4,100,MIAMI,N,I 95,79TH ST NW,0.25,MI,N,87270000,7.533,2259,SR    9A,I    95,L,1,1,34,12/3/2008,5,11,1, ,4,48,1,3, ,10,2,0,24,251000,4.11, ,55,0,2,0,1,1,2,1,1,3,0,0,4,1,0,1,0,1,2,3,0,0,0,2,0,2,5,0,2200,2200,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.85106,-80.20777,579385.4281,2859429.492,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6463,Point M,2.00977E+12,2009,772160970,FHPE09OFF004526,F,6,87,2/2/2009,1446,1,100,UNINCORPORATED,N,SR 9A,125TH ST NW,750,FT,N,87270000,10.337,2266,SR    9A,I    95,L,4,1,34,12/3/2008,5,11,1,1502,4,48,1,5, ,10,0,0,24,228000,4.11, ,55,0,1,0,1,1,1,1,1,3,0,0,2,1,0,1,0,6,2,0,0,0,0,2,0,2,2,0,800,800,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,25.89161,-80.20924,579211.1079,2863919.563,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6488,Point M,2.00977E+12,2009,772234850,FHPE09OFF033648,F,6,87,7/25/2009,440,6,166,MIAMI,Y,SR 9A,69TH ST NW,0.1,MI,N,87270000,7.105,2303,SR    9A,I    95,L,S,1,36,12/3/2008,5,11,1,1370,4,48,1, , ,10,0,0,24,229000,4.11, ,55,0,1,0,1,4,1,1,1,1,0,0,4,1,0,1,0,20,2,0,0,0,0,1,0,1,1,0,5000,5000,0,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.84494,-80.20697,579470.312,2858752,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6493,Point M,2.00977E+12,2009,772235870,FHPE09OFF031656,F,6,87,7/14/2009,750,2,100,UNINCORPORATED,N,SR 9A,125TH ST NW,0.25,MI,S,87270000,9.913,7815,SR    9A,I    95,L,5,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,10,0,0,24,228000,4.11, ,55,0,2,0,1,1,1,1,2,3,0,0,4,1,0,1,0,1,2,1,0,0,0,2,0,2,3,0,1000,1000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.88548,-80.20898,579241.4566,2863240.563,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6494,Point M,2.00977E+12,2009,772235920,FHPE09OFF035641,F,6,87,8/6/2009,2250,4,100,UNINCORPORATED,N,SR 9A,119TH ST NW,0.25,MI,S,87270000,9.536,2264,SR    9A,I    95,M,M,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,10,2,0,24,222000,4.11, ,55,0,2,0,1,4,1,1,2,1,0,0,4,1,0,1,0,77,5,2,0,0,0,2,0,2,3,0,1000,1000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,25.88003,-80.209,579243.7087,2862636.634,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6521,Point M,2.00977E+12,2009,772205830,FHPE09OFF004608,F,6,87,2/2/2009,2046,1,100,UNINCORPORATED,N,SR 9A,SR 826,500,FT,S,87270000,12.744,2290,SR    9A,I    95,L,3,1,32,12/3/2008,5,11,1, ,6,36,2,3, ,10,4,0,30,171000,4.11,2D0400,55,0,1,0,1,4,3,2,1,3,0,0,2,1,0,1,0,6,5,0,0,0,0,2,0,2,2,0,750,750,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.92586,-80.20845,579268.0259,2867712.225,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6536,Point M,2.00977E+12,2009,772199970,FHPE09OFF014085,F,6,87,4/4/2009,810,6,166,MIAMI,Y,SR 9A,95TH ST NW,150,FT,N,87270000,8.335,7812,SR    9A,I    95,L,5,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,8,2,0,24,251000,4.11, ,55,0,1,0,1,1,1,1,1,1,0,0,4,1,0,1,0,1,2,0,0,0,0,2,0,2,2,0,7000,7000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.86267,-80.20816,579338.9447,2860714.291,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6543,Point M,2.00977E+12,2009,772202280,FHPE09OFF006370,F,6,87,2/14/2009,2015,6,166,MIAMI,N,SR 9A,125TH ST NW,0.25,MI,S,87270000,9.913,7815,SR    9A,I    95,L,1,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,10,0,0,24,228000,4.11, ,55,0,1,0,1,4,1,1,1,3,0,0,2,1,0,1,0,1,1,0,0,0,0,4,0,4,4,0,3000,3000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,25.88548,-80.20898,579241.4566,2863240.563,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6605,Point M,2.00977E+12,2009,772226000,FHPE09OFF003716,P,6,87,1/28/2009,740,3,170,MIAMI SHORES,Y,I 95,95TH ST NW,500,FT,N,87270000,8.402,2261,SR    9A,I    95,L,4,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,8,2,0,24,251000,4.11, ,55,0,2,0,1,1,1,1,1,3,0,0,4,1,0,1,0,1,2,1,0,0,0,3,0,3,3,0,4000,4000,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.86364,-80.20819,579335.7769,2860821.589,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6616,Point M,2.00977E+12,2009,772178360,FHPE09OFF002015,P,6,87,1/15/2009,1148,4,180,NORTH MIAMI,Y,SR 9A,95TH ST NW,150,FT,N,87270000,8.335,7812,SR    9A,I    95,L,3,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,8,2,0,24,251000,4.11, ,55,0,2,0,1,1,2,1,1,1,0,0,4,1,0,1,0,1,2,5,0,0,0,3,0,3,10,0,12000,12000,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,25.86267,-80.20816,579338.9447,2860714.291,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6686,Point M,2.00977E+12,2009,772157970,FHPE09OFF054532,F,6,87,11/21/2009,220,6,144,EL PORTAL,Y,SR 9A,119TH ST NW,0.4,MI,S,87270000,9.386,7894,SR    9A,I    95,M,M,1,34,12/3/2008,5,11,1, ,4,48,1,5, ,10,2,0,24,222000,4.11, ,55,0,2,0,1,4,1,1,1,3,0,0,4,1,0,1,0,20,1,1,0,0,0,2,0,2,2,0,48500,45000,3500,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25.87786,-80.20888,579256.7974,2862396.514,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6694,Point M,2.00977E+12,2009,772175790,FHPE09OFF001001,P,6,87,1/8/2009,810,4,180,NORTH MIAMI,Y,SR 9A,151ST ST NW,150,FT,N,87270000,11.873,7822,SR    9A,I    95,L,2,1,34,12/3/2008,5,11,1, ,4,60,1,5, ,10,2,0,24,232000,4.11,D20',55,0,3,0,1,1,1,1,1,3,0,0,4,1,0,1,0,1,2,4,0,0,0,4,0,4,6,0,6400,6400,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,25.91382,-80.20996,579124.1091,2866378.606,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
6695,Point M,2.00977E+12,2009,772175840,FHPE09OFF001976,P,6,87,1/15/2009,625,4,166,MIAMI,Y,SR 9A,SR 112,150,FT,N,87270000,4.882,2823,SR    9A,I    95,L,1,1,36,12/3/2008,5,11,1,1370,4,36,1, , ,10,0,0,14,210000,4.11, ,55,0,3,0,1,1,1,1,1,3,0,0,4,1,0,1,0,1,2,1,0,0,0,2,0,2,2,0,1300,1300,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,25.81298,-80.20593,579596.0528,2855213.378,UTM_Zone17_NAD_1983,FDOT TransStat,FDOTTSOBasemapv3-4-2013,3/4/2013,2/21/2013,3/4/2013,0
